text,label,language,source
"Mi primo que trabaja en el ministerio me contó que el gobierno está preparando un plan secreto para obligar a todas las empresas a usar energía solar en los próximos tres años, pero no lo van a anunciar hasta después de las elecciones porque saben que va a causar polémica con los sindicatos petroleros.",unverifiable,es,synthetic_es
"Según fuentes cercanas a la ONU, están desarrollando en secreto un sistema de inteligencia artificial capaz de predecir desastres naturales con seis meses de anticipación, pero no lo revelarán públicamente para evitar pánico masivo en las poblaciones vulnerables de América Latina y otras regiones del mundo.",unverifiable,es,synthetic_es
"Dicen que las grandes petroleras tienen patentada desde hace veinte años una tecnología que convierte el plástico oceánico en combustible limpio, pero la mantienen guardada porque acabaría con su negocio actual. Un ingeniero que trabajó ahí lo confirmó pero pidió anonimato por miedo a represalias.",unverifiable,es,synthetic_es
"Me llegó por WhatsApp que científicos brasileños descubrieron una bacteria amazónica que come CO2 cinco veces más rápido que los árboles, pero empresas farmacéuticas internacionales compraron los derechos del estudio para evitar que se haga público y afecte sus inversiones en tecnología de captura de carbono.",unverifiable,es,synthetic_es
"Un exempleado de una compañía tecnológica importante reveló en un foro anónimo que están entrenando modelos de inteligencia artificial con datos climáticos para predecir qué ciudades latinoamericanas serán inhabitables en treinta años, pero los gobiernos acordaron mantener esa información clasificada para evitar migraciones masivas.",unverifiable,es,synthetic_es
"Según un contacto que tiene un amigo en la NASA, están monitoreando un cambio magnético en el polo sur que podría acelerar el derretimiento de glaciares antárticos de forma dramática, pero decidieron no publicar los datos completos para no alarmar a la población mundial antes de las próximas cumbres climáticas.",unverifiable,es,synthetic_es
"Resulta que ingenieros mexicanos desarrollaron paneles solares que funcionan de noche usando radiación infrarroja, con eficiencia del cuarenta por ciento, pero el proyecto quedó archivado después de que inversionistas extranjeros ofrecieron comprar la patente con la condición de no producirlos comercialmente por diez años.",unverifiable,es,synthetic_es
"Te cuento que en un laboratorio de Chile están trabajando en secreto con un algoritmo de inteligencia artificial que identifica microplásticos en el agua con precisión total, pero empresas embotelladoras presionaron al gobierno para retrasar su lanzamiento público porque revelaría contaminación en productos comerciales masivos.",unverifiable,es,synthetic_es
"Mi vecina que es bióloga me dijo que descubrieron una especie de alga en el Caribe que absorbe metales pesados del océano sin necesitar procesamiento químico, ideal para limpiar derrames, pero multinacionales mineras bloquearon la publicación del paper porque afectaría sus operaciones offshore.",unverifiable,es,synthetic_es
"Circula en grupos de científicos que China está probando tecnología de modificación climática en América del Sur sin permiso de gobiernos locales, usando satélites para alterar patrones de lluvia en la Amazonía como experimento para futuras aplicaciones agrícolas, pero nadie se atreve a denunciarlo oficialmente.",unverifiable,es,synthetic_es
"Un investigador argentino afirmó en una conferencia cerrada que desarrollaron un método para extraer litio sin contaminar agua subterránea, pero empresas mineras internacionales presionaron para que no patentara el proceso porque haría obsoleta su infraestructura actual de extracción en Sudamérica y reduciría sus ganancias.",unverifiable,es,synthetic_es
"Según comentan en foros de tecnología, una startup colombiana creó un sistema de inteligencia artificial que detecta deforestación ilegal en tiempo real usando satélites de bajo costo, pero madereros amenazaron a los fundadores y el proyecto quedó suspendido indefinidamente sin explicación pública oficial.",unverifiable,es,synthetic_es
"Me contaron que científicos peruanos encontraron evidencia de que ciertos glaciares andinos están creciendo en vez de derretirse debido a patrones atmosféricos locales, pero el estudio fue bloqueado antes de publicarse porque contradecía narrativas internacionales sobre el cambio climático en la región.",unverifiable,es,synthetic_es
"Dicen que un grupo de hackers ambientalistas obtuvo documentos internos que muestran que modelos de inteligencia artificial predicen colapso de ecosistemas caribeños antes de lo estimado públicamente, pero empresas turísticas presionaron para mantener esos análisis confidenciales y proteger inversiones inmobiliarias costeras.",unverifiable,es,synthetic_es
"Un ingeniero que trabajó en energía renovable me aseguró que existe tecnología para almacenar energía eólica con eficiencia del noventa por ciento usando sales fundidas especiales, desarrollada en Argentina, pero consorcios eléctricos tradicionales compraron los derechos y archivaron el proyecto para mantener dependencia de combustibles fósiles.",unverifiable,es,synthetic_es
"Según rumores en la comunidad científica, investigadores uruguayos descubrieron que ciertos cultivos transgénicos absorben más CO2 de lo reportado oficialmente, pero empresas de agricultura orgánica presionaron para suprimir los resultados porque afectaría su argumento de marketing sobre superioridad ambiental de productos naturales.",unverifiable,es,synthetic_es
"Me llegó que oceanógrafos ecuatorianos documentaron corrientes marinas inusuales frente a Galápagos que podrían explicar cambios en migraciones de especies, pero instituciones internacionales pidieron no publicar los datos hasta después de negociaciones de tratados pesqueros porque podría alterar cuotas establecidas.",unverifiable,es,synthetic_es
"Oye, resulta que un laboratorio venezolano supuestamente desarrolló catalizadores que hacen hidrógeno verde más barato que el gas natural, pero el proyecto desapareció misteriosamente después de que representantes de petroleras del Golfo visitaran el país ofreciendo inversiones en sectores no relacionados con energía.",unverifiable,es,synthetic_es
"Alguien que dice trabajar en meteorología compartió que tienen modelos de inteligencia artificial que predicen sequías en Centroamérica con nueve meses de anticipación, pero gobiernos regionales acordaron no divulgar las predicciones completas para evitar especulación en mercados de alimentos y posible desestabilización económica.",unverifiable,es,synthetic_es
"Un biólogo jubilado afirma que universidades brasileñas tienen evidencia de que reforestación con especies nativas recupera biodiversidad tres veces más rápido de lo que admiten reportes oficiales, pero ONGs internacionales no promueven estos datos porque complicaría sus campañas actuales de recolección de fondos.",unverifiable,es,synthetic_es
"Circula que ingenieros costarricenses diseñaron turbinas hidroeléctricas de bajo impacto ambiental perfectas para ríos pequeños, con rendimiento comercialmente viable, pero la tecnología quedó engavetada después de que fabricantes europeos de equipos convencionales ofrecieron financiamiento a cambio de exclusividad en el mercado regional.",unverifiable,es,synthetic_es
"Según un contacto en el sector energético, Bolivia desarrolló métodos de extracción geotérmica que no generan microsismos ni afectan acuíferos subterráneos, perfectos para zonas pobladas, pero la información técnica completa nunca se publicó por presiones de empresas que ya invirtieron en infraestructura geotérmica tradicional.",unverifiable,es,synthetic_es
"Te cuento que programadores guatemaltecos crearon un algoritmo de inteligencia artificial que optimiza redes eléctricas reduciendo pérdidas en transmisión hasta cuarenta por ciento, pero compañías distribuidoras bloquearon su implementación porque expondrían ineficiencias actuales que justifican tarifas altas a consumidores.",unverifiable,es,synthetic_es
"Un químico que prefiere el anonimato reveló que científicos paraguayos sintetizaron biocombustibles de tercera generación usando residuos agrícolas locales con costo menor al diésel, pero el proyecto se canceló abruptamente después de negociaciones con importadores de combustibles que amenazaron con retirar otras inversiones.",unverifiable,es,synthetic_es
"Dicen que investigadores panameños monitorearon con drones autónomos movimientos de especies en peligro y descubrieron rutas migratorias desconocidas cruciales para conservación, pero autoridades pidieron mantener secretas las coordenadas exactas indefinidamente para protegerlas de cazadores furtivos y desarrolladores inmobiliarios.",unverifiable,es,synthetic_es
